GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "16000","Idaho",7,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",46620.8,45332.6,47209.9,47252.2,48271.2,49492.4,50586.0,52448.5,55554.7,57181.6,61798.4,62895.5,64395.2,71190.1
 "17000","Illinois",3,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",457909.1,443338.3,449779.0,453463.0,459574.7,465628.1,478434.8,493497.2,498923.9,502483.2,513351.7,523670.9,497667.2,535571.6
 "18000","Indiana",3,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",215455.8,212440.9,212945.0,217856.4,221066.0,222831.7,226601.1,234366.3,239991.2,251156.5,252517.5,254537.4,253201.5,271023.5
 "19000","Iowa",4,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",108837.1,106780.5,106735.7,110461.1,110345.6,110831.8,112384.2,117133.0,118522.7,121609.9,120029.3,120697.1,118924.9,128752.2
 "20000","Kansas",4,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",103898.7,100261.4,99662.4,100887.7,100621.4,101402.8,102717.4,105720.3,107598.3,110256.2,111288.2,112298.4,110676.4,120136.6
 "21000","Kentucky",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",140351.6,142574.1,142611.8,144218.6,144875.5,144614.8,147862.9,152975.8,157500.4,161653.4,166711.2,167424.2,165863.1,178612.3
 "22000","Louisiana",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",147680.6,148741.4,149507.5,151587.6,152495.2,154584.9,157822.6,162333.3,163217.7,168800.3,174401.6,175541.5,171999.7,185315.8
 "23000","Maine",1,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",49879.8,50084.1,51787.2,51887.5,51326.9,51359.0,54213.2,54023.1,55526.2,55784.2,56805.2,59471.6,56513.2,61731.5
 "24000","Maryland",2,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",206557.0,202412.6,208972.7,209809.3,215532.0,214782.0,219260.6,224179.5,229551.2,232794.3,237591.3,242284.8,227839.1,244214.2
 "25000","Massachusetts",1,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",272201.9,272204.9,277163.5,280160.5,284261.6,290678.3,294294.9,303614.3,302062.6,308129.5,312546.9,318759.8,297282.3,331844.5
 "26000","Michigan",3,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",334804.5,329659.0,336675.1,344702.9,350487.4,354717.8,362256.3,379504.6,390155.6,401382.5,402760.4,403073.7,392014.3,420483.1
 "27000","Minnesota",4,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",206533.7,199555.0,204653.2,209460.4,210897.5,213136.9,215870.8,223624.8,228832.9,236378.2,236026.7,240404.8,231904.8,243821.5
 "28000","Mississippi",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",89457.0,90863.6,90230.2,90754.4,92001.4,91989.3,93017.9,95343.2,96302.0,98340.3,101609.8,101473.3,100957.8,107372.4
 "29000","Missouri",4,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",222751.2,217151.3,214437.8,219004.1,221815.1,221597.7,222023.4,230527.9,235232.0,241430.8,245784.7,247260.3,240966.4,260823.1
 "30000","Montana",7,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",35252.4,35058.9,36411.4,36274.3,37591.9,38215.2,38488.9,39166.7,40726.3,41855.8,43967.5,43933.9,45180.1,49947.8
 "31000","Nebraska",4,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",66810.4,65558.6,66504.1,68500.9,69079.3,70125.9,71543.3,73957.6,76230.8,79286.9,79078.4,79331.5,77909.7,85501.9
 "32000","Nevada",8,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",91260.6,85520.9,88208.9,88276.3,89658.6,93053.8,96468.3,100925.0,105361.6,106664.9,115285.7,115720.9,114909.0,127591.1
 "33000","New Hampshire",1,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",52093.1,52977.4,54173.3,54654.6,55068.9,55907.8,57003.7,58239.2,58562.7,59309.6,61852.8,62836.0,60801.9,66480.0
 "34000","New Jersey",2,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",345606.9,327709.9,338400.5,337179.1,340519.7,344669.2,349776.8,357133.9,363568.1,365054.7,368644.3,373918.1,363998.9,401857.8
 "35000","New Mexico",6,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",63826.3,62425.0,64706.5,63925.0,64504.3,65795.4,67075.4,69295.7,70501.1,70186.6,75080.1,74383.4,73040.0,81474.1
 "36000","New York",2,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",659918.4,659911.2,680795.2,687733.1,702173.4,715168.2,743544.8,761227.1,775750.7,794069.4,822051.6,838695.0,789404.0,834351.8
 "37000","North Carolina",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",311599.3,312295.7,314819.0,318128.2,324410.7,329023.0,337666.6,348921.9,356882.4,371988.6,386150.9,402809.0,401049.1,427646.2
 "38000","North Dakota",4,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",26361.6,26420.5,27102.2,29064.7,30195.4,32229.3,33719.8,34697.5,34411.3,35143.2,34514.2,33893.3,32987.2,35447.8
 "39000","Ohio",3,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",401322.8,391962.8,398688.3,408607.0,411365.3,416168.6,424714.3,440161.4,447327.1,457629.4,460031.2,462835.0,456881.6,485839.9
 "40000","Oklahoma",6,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",119638.4,119331.3,120300.5,122592.7,124217.5,125604.1,128094.1,130635.4,131625.3,134440.0,139778.2,140973.4,138225.0,147633.3
 "41000","Oregon",8,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",130427.0,125276.2,128493.6,129396.6,128701.4,131818.9,137318.6,142061.1,148847.2,151700.8,152583.9,157818.9,155827.4,170303.4
 "42000","Pennsylvania",2,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",472287.3,468049.5,480842.9,489714.7,492953.7,497165.4,506021.4,513151.1,521552.4,522404.6,542420.5,549921.3,526948.0,570569.7
 "44000","Rhode Island",1,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",37749.0,37270.5,38033.5,38309.1,38486.5,38283.8,39634.4,40092.0,40734.0,40539.9,41435.1,41782.0,40193.9,43543.6
 "45000","South Carolina",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",151708.5,151836.9,153731.5,154888.5,156862.7,159827.9,165275.0,170738.6,174699.6,181929.1,188723.9,195019.6,194492.0,207502.5
 "46000","South Dakota",4,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",30241.6,30114.6,30603.9,31526.3,30947.1,31863.7,32464.8,34386.2,35288.7,37046.3,36478.8,37127.7,37167.5,41010.7
 "47000","Tennessee",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",209263.6,209622.3,210160.7,213085.1,214215.3,215761.8,222388.1,228978.6,232710.3,241725.0,258185.4,259440.1,257743.8,281997.3
 "48000","Texas",6,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",798674.1,802445.5,821953.1,855433.3,873935.7,894965.1,930924.3,966868.6,998939.1,1035745.1,1064172.6,1081690.7,1064976.8,1169659.2
 "49000","Utah",7,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",80402.1,77099.7,79861.7,79792.6,82570.4,85517.8,89678.0,94078.2,99398.4,101466.5,109539.1,112126.9,115765.3,130179.0
 "50000","Vermont",1,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",24464.9,24494.0,25305.5,25957.9,25985.3,26098.3,26976.3,26806.9,27099.6,27020.8,27625.1,28095.8,26167.1,28727.5
 "51000","Virginia",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",285558.4,285936.8,288740.2,293378.1,298922.8,298480.0,303311.5,308892.1,316891.0,326015.3,331431.0,342189.0,329026.2,352615.9
 "53000","Washington",8,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",235866.6,233000.1,241506.6,244956.6,250299.6,256896.4,262296.2,273285.5,281069.1,285821.2,299041.0,304762.1,297347.9,318114.2
 "54000","West Virginia",5,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",60637.7,62657.4,62361.1,63489.8,64320.5,63961.4,64087.1,64921.8,66144.0,67765.6,68899.5,70025.7,68523.4,69920.5
 "55000","Wisconsin",3,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",205548.7,202181.9,204121.0,208381.7,207383.0,209944.2,213070.7,219644.4,224032.8,228425.9,233683.3,234813.5,233021.4,246726.6
 "56000","Wyoming",7,SARPI,3,"..."," Real PCE (millions of constant (2012) dollars) 3/","Millions of constant 2012 dollars",20985.0,20349.6,20940.6,21087.8,21768.5,22246.0,22415.0,22814.6,22675.7,22893.3,24388.6,24050.2,24182.2,26192.8
 "00000","United States", ,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",35037,34278,34637,34948,35144,35398,36068,36954,37574,38204,39074,39646,38313,41441
 "01000","Alabama",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",32668,32420,31950,32002,31816,32126,32496,33440,33578,34573,36356,36533,36260,38915
 "02000","Alaska",8,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",39468,38863,40292,40459,41172,41297,41819,42085,42072,42665,43872,45442,43671,44994
 "04000","Arizona",6,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",32359,30864,31848,32361,32748,32874,33776,34651,34863,36227,37130,37772,36449,40128
 "05000","Arkansas",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",31233,31387,31053,31197,31466,31578,32268,33204,33844,34970,35921,35953,35422,37754
 "06000","California",8,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33890,32800,33347,33697,34014,34346,35091,36022,37240,37497,38271,39732,37624,41066
 "08000","Colorado",7,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",36314,35666,36253,35703,35482,36002,37225,38367,39651,40311,42176,42240,40773,44814
 "09000","Connecticut",1,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",39750,38703,40141,39921,40200,40235,41054,41899,42444,42689,44555,44941,42891,47039
 "10000","Delaware",2,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",39220,37968,38576,39094,39452,39842,39637,41068,41251,41640,42244,42920,42386,45259
 "11000","District of Columbia",2,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",53929,51832,51756,52022,52575,51747,52271,53830,55534,56619,57408,59334,55937,61257
 "12000","Florida",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",35986,35131,35439,35678,35871,36180,37065,38080,38536,39117,40307,41140,39548,43223
 "13000","Georgia",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33096,32797,32039,32743,32313,32903,33737,34714,35263,36073,37052,37669,36453,39263
 "15000","Hawaii",8,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33993,32747,33349,33410,33777,33247,34017,34326,35013,35817,36811,37446,35205,37547
 "16000","Idaho",7,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",30385,29163,30046,29783,30169,30588,30842,31549,32755,32976,34941,34787,34850,37450
 "17000","Illinois",3,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",35923,34645,35014,35172,35548,35925,36887,38064,38537,38878,39830,40752,38925,42266
 "18000","Indiana",3,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33535,32889,32804,33407,33770,33859,34282,35357,36044,37565,37545,37644,37314,39821
 "19000","Iowa",4,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",36078,35208,34979,35982,35797,35726,36002,37350,37633,38452,37847,37909,37296,40322
 "20000","Kansas",4,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",37000,35394,34861,35122,34804,34946,35280,36172,36758,37663,37962,38278,37698,40938
 "21000","Kentucky",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",32717,33026,32791,32970,32971,32749,33388,34426,35333,36118,37152,37221,36826,39609
 "22000","Louisiana",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33294,33115,32896,33119,33125,33400,33949,34757,34834,36079,37345,37633,36980,40077
 "23000","Maine",1,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",37489,37669,38998,39012,38566,38541,40563,40447,41432,41480,42062,43810,41484,44986
 "24000","Maryland",2,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",36334,35323,36082,35839,36445,36023,36489,37059,37757,38083,38703,39309,36911,39612
 "25000","Massachusetts",1,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",42078,41765,42189,42257,42473,43021,43155,44224,43723,44282,44688,45429,42335,47510
 "26000","Michigan",3,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33659,33294,34076,34834,35329,35660,36318,37999,38949,39939,39994,39994,38938,41836
 "27000","Minnesota",4,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",39362,37786,38526,39133,39140,39249,39440,40587,41185,42170,41774,42275,40634,42720
 "28000","Mississippi",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",30347,30710,30377,30476,30849,30801,31134,31941,32269,32963,34159,34178,34143,36398
 "29000","Missouri",4,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",37602,36428,35762,36430,36805,36664,36635,37934,38605,39490,40105,40248,39153,42285
 "30000","Montana",7,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",36104,35630,36747,36340,37391,37616,37550,37864,38948,39562,41224,40851,41595,45231
 "31000","Nebraska",4,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",37192,36167,36338,37153,37162,37433,37855,38834,39675,40989,40650,40580,39720,43541
 "32000","Nevada",8,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",34391,31855,32646,32568,32723,33593,34333,35325,36262,36089,38280,37707,36900,40583
 "33000","New Hampshire",1,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",39587,40253,41131,41346,41490,42003,42565,43345,43346,43643,45318,45804,44128,47862
 "34000","New Jersey",2,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",39674,37429,38415,37984,38118,38361,38718,39347,39866,39788,39988,40385,39225,43364
 "35000","New Mexico",6,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",31744,30649,31336,30702,30860,31383,32016,33061,33578,33405,35700,35250,34492,38506
 "36000","New York",2,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",34349,34180,35056,35087,35540,35952,37174,37893,38497,39329,40650,41474,39167,42063
 "37000","North Carolina",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33471,33049,32892,32992,33368,33562,34176,35011,35419,36558,37579,38842,38352,40531
 "38000","North Dakota",4,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",40090,39732,40148,42303,42826,44309,45298,45493,45003,45839,44742,43648,42348,45742
 "39000","Ohio",3,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",34851,33998,34543,35353,35545,35841,36461,37704,38227,38988,39109,39261,38750,41243
 "40000","Oklahoma",6,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",32608,32099,31998,32375,32557,32640,33086,33487,33605,34292,35581,35746,34887,37032
 "41000","Oregon",8,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",34608,32893,33483,33413,33000,33592,34629,35352,36365,36579,36474,37434,36738,40108
 "42000","Pennsylvania",2,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",37447,36951,37812,38341,38465,38700,39286,39783,40373,40355,41786,42329,40567,44012
 "44000","Rhode Island",1,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",35781,35373,36052,36187,36185,35841,36937,37214,37638,37367,37953,38174,36666,39744
 "45000","South Carolina",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33497,33081,33175,33218,33367,33717,34488,35184,35575,36637,37586,38408,37907,39976
 "46000","South Dakota",4,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",37843,37314,37501,38299,37160,37879,38300,40353,41002,42574,41676,42071,41898,45803
 "47000","Tennessee",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",33496,33242,33063,33272,33144,33155,33907,34626,34877,35867,37932,37806,37246,40428
 "48000","Texas",6,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",32855,32354,32567,33376,33541,33851,34597,35288,35894,36739,37325,37484,36450,39612
 "49000","Utah",7,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",30192,28310,28768,28313,28866,29407,30393,31369,32451,32461,34437,34685,35276,38999
 "50000","Vermont",1,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",39197,39202,40401,41230,41203,41241,42561,42158,42586,42282,43119,43774,40727,44499
 "51000","Virginia",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",36454,36076,35980,36185,36468,36093,36396,36817,37525,38343,38777,39802,38117,40801
 "53000","Washington",8,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",35943,34946,35813,35862,36254,36835,37110,38060,38419,38382,39616,39897,38523,41107
 "54000","West Virginia",5,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",32950,33910,33629,34183,34604,34450,34585,35162,36026,37177,38054,38894,38286,39216
 "55000","Wisconsin",3,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",36438,35663,35861,36474,36167,36466,36874,37908,38544,39138,39886,39933,39547,41847
 "56000","Wyoming",7,SARPI,4,"..."," Real per capita PCE (constant (2012) dollars) 4/","Constant 2012 dollars",38431,36348,37102,37201,37826,38294,38583,39090,38963,39728,42430,41802,41891,45253
"Note: See the included footnote file."
"SARPI: Real personal income and real personal Consumption Expenditures (PCE) by state "
"Last updated: December 15, 2022-- new statistics for 2021; revised statistics for 2010-2020."
"U.S. Bureau of Economic Analysis"
